Date,P,D,E,CPI,Fraction,Rate GS10,Price,Dividend,Price,Earnings,Earnings,cape,tr_cape
1992.04,407.41,12.32,16.48,139.5,1992.29,7.48,736.02,22.26,264790.25,29.78,10713.08,19.3,22.71
1992.05,414.81,12.32,16.77,139.7,1992.37,7.39,748.32,22.23,269880.12,30.25,10908.61,19.66,23.13
1992.06,408.27,12.32,17.05,140.2,1992.46,7.26,733.89,22.15,265343.39,30.65,11081.16,19.32,22.72
1992.07,415.05,12.34,17.38,140.5,1992.54,6.84,744.49,22.14,269840.97,31.17,11299.45,19.62,23.07
1992.08,417.93,12.37,17.71,140.9,1992.62,6.59,747.52,22.12,271610.11,31.68,11509.62,19.72,23.18
1992.09,418.48,12.4,18.04,141.3,1992.71,6.42,746.39,22.12,271867.31,32.18,11719.76,19.71,23.16
1992.10,412.5,12.39,18.39,141.8,1992.79,6.59,733.13,22.01,267705.67,32.68,11934.81,19.37,22.76
1992.11,422.84,12.38,18.74,142,1992.87,6.87,750.45,21.98,274698.43,33.26,12174.46,19.83,23.3
1992.12,435.64,12.39,19.09,141.9,1992.96,6.77,773.71,22.01,283884.64,33.9,12439.99,20.45,24.02
1993.01,435.23,12.41,19.34,142.6,1993.04,6.6,769.19,21.94,282896.02,34.18,12570.85,20.32,23.87
1993.02,441.7,12.45,19.59,143.1,1993.12,6.26,777.89,21.92,286770.15,34.5,12718.65,20.55,24.12
1993.03,450.16,12.48,19.84,143.6,1993.21,5.98,790.03,21.9,291917.97,34.82,12865.76,20.86,24.48
1993.04,443.08,12.49,19.67,144,1993.29,5.97,775.45,21.86,287201.89,34.43,12749.98,20.46,24.01
1993.05,445.25,12.51,19.5,144.2,1993.37,6.04,778.16,21.86,288882.81,34.08,12651.8,20.52,24.07
1993.06,448.06,12.52,19.33,144.4,1993.46,5.96,781.99,21.85,290979.31,33.74,12553.3,20.61,24.18
1993.07,447.29,12.52,19.69,144.4,1993.54,5.81,780.65,21.85,291156.82,34.36,12816.91,20.56,24.12
1993.08,454.13,12.52,20.05,144.8,1993.62,5.68,790.4,21.79,295469.88,34.9,13045.1,20.81,24.41
1993.09,459.24,12.52,20.41,145.1,1993.71,5.36,797.64,21.75,298854.24,35.45,13281.98,20.99,24.61
1993.10,463.9,12.54,20.9,145.7,1993.79,5.33,802.41,21.69,301320.84,36.15,13575.35,21.11,24.74
1993.11,462.89,12.56,21.39,145.8,1993.87,5.72,800.12,21.71,301137.97,36.97,13915.49,21.04,24.65
1993.12,465.95,12.58,21.89,145.8,1993.96,5.77,805.41,21.74,303810.69,37.84,14272.81,21.16,24.78
1994.01,472.99,12.62,22.16,146.2,1994.04,5.75,815.34,21.76,308241.17,38.19,14439.22,21.41,25.06
1994.02,471.58,12.67,22.43,146.7,1994.12,5.97,810.14,21.76,306960.39,38.54,14602.26,21.26,24.88
1994.03,463.81,12.71,22.71,147.2,1994.21,6.48,794.08,21.76,301564.36,38.88,14765.8,20.83,24.36
1994.04,447.23,12.75,23.54,147.4,1994.29,6.97,764.66,21.81,291079.73,40.25,15321.01,20.06,23.44
1994.05,450.9,12.8,24.37,147.5,1994.37,7.18,770.41,21.86,293962.98,41.64,15887.95,20.2,23.59
1994.06,454.83,12.84,25.2,148,1994.46,7.1,774.5,21.86,296218.59,42.91,16412.08,20.29,23.69
1994.07,451.4,12.87,25.91,148.4,1994.54,7.3,766.59,21.86,293888.92,44,16868.99,20.07,23.42
1994.08,464.24,12.9,26.62,149,1994.62,7.24,785.22,21.82,301728.5,45.03,17301.42,20.54,23.95
1994.09,466.96,12.92,27.33,149.4,1994.71,7.46,787.7,21.79,303381.66,46.1,17756.17,20.58,23.98
1994.10,463.81,13.01,28.42,149.5,1994.79,7.74,781.86,21.94,301837.65,47.91,18495.13,20.4,23.75
1994.11,461.01,13.1,29.51,149.7,1994.87,7.96,776.11,22.05,300323.95,49.68,19224.22,20.21,23.51
1994.12,455.19,13.17,30.6,149.7,1994.96,7.81,766.31,22.17,297247.49,51.51,19982.37,19.91,23.15
1995.01,465.25,13.18,31.25,150.3,1995.04,7.78,780.12,22.1,303318.38,52.4,20373.35,20.22,23.49
1995.02,481.92,13.18,31.9,150.9,1995.12,7.47,804.86,22.01,313650.3,53.28,20761.63,20.8,24.14
1995.03,493.15,13.17,32.55,151.4,1995.21,7.2,820.89,21.92,320611.13,54.18,21161.7,21.15,24.53
1995.04,507.91,13.24,33.18,151.9,1995.29,7.06,842.68,21.97,329835.24,55.04,21544.85,21.64,25.07
1995.05,523.81,13.31,33.8,152.2,1995.37,6.63,867.35,22.03,340208.86,55.97,21954.87,22.2,25.68
1995.06,539.35,13.36,34.43,152.5,1995.46,6.17,891.32,22.08,350334.48,56.9,22363.99,22.72,26.26
1995.07,557.37,13.44,34.68,152.5,1995.54,6.28,921.1,22.21,362766.85,57.31,22571.64,23.38,26.99
1995.08,559.11,13.51,34.93,152.9,1995.62,6.49,921.56,22.27,363678.18,57.57,22720.54,23.28,26.86
1995.09,578.77,13.58,35.18,153.2,1995.71,6.2,952.09,22.34,376463.66,57.87,22883,23.95,27.59
1995.10,582.92,13.65,34.77,153.7,1995.79,6.04,955.8,22.38,378667.09,57.02,22588.87,23.93,27.54
1995.11,595.53,13.72,34.37,153.6,1995.87,5.93,977.11,22.51,387853.65,56.39,22382.16,24.35,28
1995.12,614.57,13.79,33.96,153.5,1995.96,5.71,1009.01,22.64,401263.58,55.76,22173.08,25.03,28.75
1996.01,614.42,13.89,33.99,154.4,1996.04,5.65,1002.88,22.68,399578.77,55.47,22102.74,24.76,28.42
1996.02,649.54,14,34.01,154.9,1996.12,5.81,1056.79,22.77,421811.11,55.34,22088.23,25.98,29.78
1996.03,647.07,14.1,34.04,155.7,1996.21,6.27,1047.36,22.82,418807.15,55.1,22031.92,25.63,29.36
1996.04,647.17,14.16,34.33,156.3,1996.29,6.51,1043.5,22.83,418024.55,55.35,22174.67,25.42,29.1
1996.05,661.23,14.21,34.62,156.6,1996.37,6.74,1064.13,22.87,427051.67,55.71,22359.13,25.81,29.52
1996.06,668.5,14.27,34.91,156.7,1996.46,6.91,1075.14,22.95,432238.96,56.15,22572.12,25.97,29.67
1996.07,644.07,14.4,35.27,157,1996.54,6.87,1033.87,23.12,416421.67,56.62,22805.85,24.86,28.38
1996.08,662.68,14.53,35.64,157.3,1996.62,6.64,1061.72,23.28,428418.14,57.1,23038.89,25.41,28.99
1996.09,674.88,14.66,36,157.8,1996.71,6.83,1077.84,23.41,435710.19,57.49,23242.01,25.68,29.27
1996.10,701.46,14.74,36.91,158.3,1996.79,6.53,1116.75,23.47,452230.64,58.76,23795.84,26.48,30.16
1996.11,735.67,14.82,37.82,158.6,1996.87,6.2,1169,23.55,474183.36,60.1,24377.25,27.59,31.38
1996.12,743.25,14.9,38.73,158.6,1996.96,6.3,1181.04,23.68,479869.45,61.54,25005.51,27.72,31.51
1997.01,766.22,14.95,39.23,159.1,1997.04,6.58,1213.71,23.69,493947.05,62.15,25291.92,28.33,32.17
1997.02,798.39,15.01,39.74,159.6,1997.12,6.42,1260.71,23.7,513876.81,62.75,25576.18,29.27,33.19
1997.03,792.16,15.06,40.24,160,1997.21,6.69,1247.74,23.72,509398.01,63.38,25876.31,28.8,32.64
1997.04,763.93,15.09,40.34,160.2,1997.29,6.89,1201.78,23.74,491439.24,63.47,25953.01,27.59,31.23
1997.05,833.09,15.13,40.45,160.1,1997.37,6.71,1311.39,23.81,537076.32,63.67,26075.17,29.93,33.84
1997.06,876.29,15.16,40.55,160.3,1997.46,6.49,1377.68,23.83,565035.08,63.75,26146.79,31.26,35.31
1997.07,925.29,15.22,40.58,160.5,1997.54,6.22,1452.9,23.89,596703.63,63.72,26169.34,32.77,36.97
1997.08,927.24,15.27,40.61,160.8,1997.62,6.3,1453.25,23.94,597664.81,63.65,26175.71,32.59,36.73
1997.09,937.02,15.33,40.64,161.2,1997.71,6.21,1464.93,23.97,603291.34,63.54,26165.67,32.67,36.78
1997.10,951.16,15.39,40.33,161.6,1997.79,6.03,1483.35,24,611702.92,62.9,25938.85,32.9,37
1997.11,938.92,15.44,40.03,161.5,1997.87,5.88,1465.17,24.1,605033.27,62.46,25792.92,32.34,36.32
1997.12,962.37,15.5,39.72,161.3,1997.96,5.81,1503.63,24.22,621746.59,62.06,25661.41,33.03,37.06
1998.01,963.36,15.55,39.66,161.6,1998.04,5.54,1502.38,24.25,622066.4,61.85,25609.48,32.86,36.83
1998.02,1023.74,15.6,39.6,161.9,1998.12,5.57,1593.59,24.28,660668.27,61.64,25555.77,34.71,38.86
1998.03,1076.83,15.64,39.54,162.2,1998.21,5.65,1673.13,24.3,694484.01,61.44,25500.68,36.3,40.58
1998.04,1112.2,15.75,39.35,162.5,1998.29,5.64,1724.89,24.43,716815.99,61.03,25361.18,37.28,41.63
1998.05,1108.42,15.85,39.16,162.8,1998.37,5.65,1715.86,24.54,713913.06,60.62,25222.24,36.96,41.22
1998.06,1108.39,15.95,38.97,163,1998.46,5.5,1713.71,24.66,713872.84,60.25,25099.13,36.8,40.99
1998.07,1156.58,16.02,38.68,163.2,1998.54,5.46,1786.03,24.73,744855.94,59.73,24908.41,38.26,42.56
1998.08,1074.62,16.08,38.38,163.4,1998.62,5.34,1657.43,24.81,692087.41,59.2,24719.99,35.42,39.36
1998.09,1020.64,16.14,38.09,163.6,1998.71,4.81,1572.25,24.86,657384.26,58.68,24533.4,33.53,37.21
1998.10,1032.47,16.17,37.96,164,1998.79,4.53,1586.6,24.84,664247.51,58.34,24423.98,33.77,37.44
1998.11,1144.43,16.18,37.84,164,1998.87,4.83,1758.65,24.87,737145.47,58.14,24371.22,37.37,41.38
1998.12,1190.05,16.2,37.71,163.9,1998.96,4.65,1829.87,24.91,767867.8,57.98,24332,38.82,42.93
1999.01,1248.77,16.28,37.93,164.3,1999.04,4.72,1915.48,24.98,804668.04,58.19,24443.04,40.58,44.81
1999.02,1246.58,16.37,38.16,164.5,1999.12,5,1909.8,25.07,803158.05,58.46,24583.93,40.4,44.56
1999.03,1281.66,16.45,38.38,165,1999.21,5.23,1957.59,25.13,824137.95,58.62,24679.26,41.36,45.55
1999.04,1334.76,16.45,39.26,166.2,1999.29,5.18,2023.97,24.94,852960.65,59.53,25088.58,42.7,46.97
1999.05,1332.07,16.45,40.14,166.2,1999.37,5.54,2019.9,24.94,852117.65,60.87,25677.33,42.56,46.75
1999.06,1322.55,16.45,41.02,166.2,1999.46,5.9,2005.46,24.94,846904.67,62.2,26267.46,42.18,46.27
1999.07,1380.99,16.51,42,166.7,1999.54,5.79,2087.79,24.97,882553.27,63.5,26841.06,43.83,48.01
1999.08,1327.49,16.58,42.98,167.1,1999.62,5.94,2002.11,25,847212.77,64.82,27430.12,41.93,45.87
1999.09,1318.17,16.64,43.96,167.9,1999.71,5.92,1978.58,24.98,838137.04,65.98,27951.25,41.32,45.15
1999.10,1300.01,16.66,45.36,168.2,1999.79,6.11,1947.84,24.96,825997,67.97,28822.84,40.55,44.26
1999.11,1391,16.67,46.77,168.3,1999.87,6.03,2082.94,24.97,884167.15,70.03,29726.49,43.21,47.09
1999.12,1428.68,16.69,48.17,168.3,1999.96,6.28,2139.36,24.99,909001.91,72.13,30648.31,44.2,48.11
2000.01,1425.59,16.71,49.1,168.8,2000.04,6.66,2128.41,24.95,905232.7,73.3,31175.8,43.77,47.59
2000.02,1388.87,16.74,50.02,169.8,2000.12,6.52,2061.37,24.84,877602.5,74.25,31608.86,42.19,45.81
2000.03,1442.21,16.76,50.95,171.2,2000.21,6.26,2123.04,24.67,904730.15,75,31962.06,43.22,46.88
2000.04,1461.36,16.74,51.27,171.3,2000.29,5.99,2149.97,24.63,917082.8,75.43,32176.8,43.53,47.16
2000.05,1418.48,16.72,51.6,171.5,2000.37,6.44,2084.45,24.57,890008.54,75.82,32373.72,41.97,45.41
2000.06,1461.96,16.7,51.92,172.4,2000.46,6.1,2137.13,24.41,913369.54,75.9,32437.38,42.78,46.25
2000.07,1473,16.58,52.51,172.8,2000.54,6.05,2148.28,24.19,918997.99,76.59,32762.83,42.76,46.17
2000.08,1485.46,16.47,53.11,172.8,2000.62,5.83,2166.46,24.02,927627.85,77.45,33163.61,42.87,46.24
2000.09,1468.05,16.35,53.7,173.7,2000.71,5.8,2129.97,23.72,912852.2,77.91,33391.34,41.9,45.15
2000.10,1390.14,16.32,52.47,174,2000.79,5.74,2013.46,23.64,863760.79,75.99,32600.06,39.37,42.38
2000.11,1378.04,16.3,51.23,174.1,2000.87,5.72,1994.78,23.59,856594.01,74.16,31846.8,38.78,41.71
2000.12,1330.93,16.27,50,174,2000.96,5.24,1927.7,23.57,828629.03,72.42,31129.7,37.27,40.06
2001.01,1335.63,16.17,48.48,175.1,2001.04,5.16,1922.35,23.27,827164.96,69.78,30024,36.98,39.71
2001.02,1305.75,16.07,46.96,175.8,2001.12,5.1,1871.86,23.04,806266.2,67.32,28996.56,35.83,38.46
2001.03,1185.85,15.97,45.44,176.2,2001.21,4.89,1696.12,22.84,731388.73,64.99,28025.72,32.33,34.68
2001.04,1189.84,15.88,42.56,176.9,2001.29,5.14,1695.09,22.62,731758.53,60.63,26172.6,32.17,34.5
2001.05,1270.37,15.78,39.67,177.7,2001.37,5.39,1801.67,22.38,778572.89,56.27,24314.63,34.07,36.52
2001.06,1238.71,15.69,36.79,178,2001.46,5.28,1753.81,22.21,758689.87,52.09,22533.28,33.07,35.43
2001.07,1204.45,15.71,33.96,177.5,2001.54,5.24,1710.11,22.3,740588.15,48.22,20883.26,32.16,34.45
2001.08,1178.5,15.72,31.14,177.5,2001.62,4.97,1673.26,22.32,725437.76,44.21,19166.49,31.4,33.63
2001.09,1044.64,15.74,28.31,178.3,2001.71,4.73,1476.55,22.25,640957.45,40.01,17370.1,27.67,29.63
2001.10,1076.59,15.74,27.1,177.7,2001.79,4.57,1526.85,22.32,663598.83,38.44,16706.21,28.58,30.61
2001.11,1129.68,15.74,25.9,177.4,2001.87,4.65,1604.85,22.36,698310.36,36.79,16007.99,30.01,32.14
2001.12,1144.93,15.74,24.69,176.7,2001.96,5.09,1632.96,22.45,711354.86,35.21,15340.11,30.5,32.68
2002.01,1140.21,15.74,24.69,177.1,2002.04,5.04,1622.55,22.39,707635.17,35.14,15325.13,30.28,32.45
2002.02,1100.67,15.73,24.7,177.8,2002.12,4.91,1560.12,22.3,681217.07,35.01,15285.05,29.09,31.18
2002.03,1153.79,15.73,24.7,178.8,2002.21,5.28,1626.27,22.17,710906.57,34.81,15218.88,30.29,32.48
2002.04,1111.93,15.83,25.38,179.8,2002.29,5.21,1558.55,22.19,682112.6,35.57,15569.34,29.01,31.1
2002.05,1079.25,15.94,26.06,179.8,2002.37,5.16,1512.74,22.34,662879.77,36.53,16006.16,28.13,30.17
2002.06,1014.02,16.04,26.74,179.9,2002.46,4.93,1420.52,22.47,623289.57,37.46,16436.33,26.39,28.32
2002.07,903.59,15.96,27.84,180.1,2002.54,4.65,1264.42,22.33,555611.18,38.96,17118.62,23.46,25.19
2002.08,912.55,15.88,28.94,180.7,2002.62,4.26,1272.72,22.15,560068.47,40.36,17761.64,23.59,25.34
2002.09,867.81,15.8,30.04,181,2002.71,3.87,1208.31,22,532533.72,41.83,18434.12,22.37,24.03
2002.10,854.63,15.89,29.22,181.3,2002.79,3.94,1187.99,22.09,524389.2,40.62,17931.03,21.96,23.61
2002.11,909.93,15.98,28.41,181.3,2002.87,4.05,1264.86,22.21,559137.61,39.49,17455.45,23.35,25.11
2002.12,899.18,16.07,27.59,180.9,2002.96,4.03,1252.68,22.39,554578.36,38.44,17016.41,23.1,24.86
2003.01,895.84,16.12,28.5,181.7,2003.04,4.05,1242.53,22.36,550910.59,39.53,17526.51,22.9,24.65
2003.02,837.03,16.17,29.41,183.1,2003.12,3.9,1152.09,22.26,511631.02,40.48,17976.74,21.21,22.85
2003.03,846.63,16.22,30.32,184.2,2003.21,3.81,1158.34,22.19,515229.86,41.48,18451.71,21.31,22.97
2003.04,890.03,16.2,31.73,183.8,2003.29,3.96,1220.37,22.22,543643.89,43.51,19381.17,22.43,24.19
2003.05,935.96,16.19,33.14,183.5,2003.37,3.57,1285.45,22.23,573458.56,45.51,20304.73,23.59,25.45
2003.06,988,16.17,34.55,183.7,2003.46,3.33,1355.44,22.18,605508.89,47.4,21174.43,24.83,26.8
2003.07,992.54,16.31,35.89,183.9,2003.54,3.98,1360.19,22.35,608461.82,49.19,22003.87,24.87,26.84
2003.08,989.53,16.45,37.24,184.6,2003.62,4.45,1350.92,22.46,605153.49,50.84,22772.32,24.64,26.61
2003.09,1019.44,16.59,38.58,185.2,2003.71,4.27,1387.25,22.58,622268.08,52.5,23549.3,25.24,27.26
2003.10,1038.73,16.86,41.97,185,2003.79,4.29,1415.02,22.96,635586.56,57.17,25678.91,25.68,27.74
2003.11,1049.9,17.12,45.35,184.5,2003.87,4.3,1434.12,23.39,645037.82,61.95,27864.19,25.95,28.03
2003.12,1080.64,17.39,48.74,184.3,2003.96,4.27,1477.71,23.78,665535.66,66.65,30017.59,26.64,28.78
2004.01,1132.52,17.6,49.83,185.2,2004.04,4.15,1541.12,23.95,694996.46,67.8,30577.26,27.66,29.88
2004.02,1143.36,17.81,50.91,186.2,2004.12,4.08,1547.52,24.11,698786.32,68.91,31116.66,27.65,29.87
2004.03,1123.98,18.02,52,187.4,2004.21,3.83,1511.55,24.23,683454.98,69.93,31619.48,26.89,29.04
2004.04,1133.36,18.21,53.38,188,2004.29,4.35,1519.3,24.42,687879.17,71.56,32400.37,26.9,29.06
2004.05,1102.78,18.41,54.77,189.1,2004.37,4.72,1469.71,24.53,666351.12,72.99,33092.57,25.9,27.98
2004.06,1132.76,18.6,56.15,189.7,2004.46,4.73,1504.89,24.71,683235.16,74.6,33867.42,26.4,28.52
2004.07,1105.85,18.79,56.69,189.4,2004.54,4.5,1471.46,25,669006.41,75.43,34295.77,25.7,27.76
2004.08,1088.94,18.97,57.23,189.5,2004.62,4.28,1448.2,25.23,659384.75,76.11,34654.42,25.17,27.19
2004.09,1117.66,19.16,57.77,189.9,2004.71,4.13,1483.26,25.43,676314.79,76.67,34957.59,25.67,27.73
2004.10,1117.21,19.25,58.03,190.9,2004.79,4.1,1474.9,25.42,673466.93,76.61,34981.15,25.41,27.45
2004.11,1168.94,19.35,58.29,191,2004.87,4.19,1542.38,25.53,705252.8,76.91,35167.92,26.47,28.58
2004.12,1199.21,19.44,58.55,190.3,2004.96,4.23,1588.14,25.74,727157.87,77.54,35502.62,27.14,29.31
2005.01,1181.41,19.7,59.11,190.7,2005.04,4.22,1561.29,26.04,715855.51,78.11,35814.69,26.59,28.71
2005.02,1199.63,19.97,59.66,191.8,2005.12,4.17,1576.27,26.24,723729.19,78.4,35994.51,26.74,28.87
2005.03,1194.9,20.23,60.22,193.3,2005.21,4.5,1557.87,26.38,716290.81,78.51,36099.28,26.34,28.43
2005.04,1164.43,20.46,61.23,194.6,2005.29,4.34,1508.01,26.5,694377.7,79.3,36514.91,25.41,27.43
2005.05,1178.28,20.7,62.25,194.4,2005.37,4.14,1527.51,26.83,704389.22,80.7,37211.77,25.65,27.69
2005.06,1202.25,20.93,63.26,194.5,2005.46,4,1557.79,27.12,719391.39,81.97,37852.94,26.07,28.14
2005.07,1222.24,21.11,64.33,195.4,2005.54,4.18,1576.39,27.23,729032.04,82.97,38371.05,26.29,28.37
2005.08,1224.27,21.29,65.4,196.4,2005.62,4.26,1570.97,27.32,727577.59,83.92,38866.9,26.1,28.17
2005.09,1225.92,21.47,66.47,198.8,2005.71,4.2,1554.1,27.22,720813.16,84.26,39082.85,25.73,27.76
2005.10,1191.96,21.72,67.59,199.2,2005.79,4.46,1508.01,27.48,700500.24,85.51,39721.81,24.88,26.84
2005.11,1237.37,21.97,68.71,197.6,2005.87,4.54,1578.14,28.02,734159.96,87.63,40767.22,25.93,27.98
2005.12,1262.07,22.22,69.83,196.8,2005.96,4.47,1616.19,28.45,752962.1,89.42,41661.19,26.44,28.53
2006.01,1278.73,22.41,70.78,198.3,2006.04,4.42,1625.13,28.48,758236.37,89.95,41967.77,26.47,28.55
2006.02,1276.65,22.59,71.72,198.7,2006.12,4.57,1619.22,28.66,756593.26,90.97,42506.08,26.25,28.31
2006.03,1293.74,22.78,72.67,199.8,2006.21,4.72,1631.87,28.73,763619.12,91.66,42892.85,26.33,28.4
2006.04,1302.17,23,73.28,201.5,2006.29,4.99,1628.64,28.77,763232.18,91.65,42949.16,26.15,28.2
2006.05,1290.01,23.22,73.88,202.5,2006.37,5.11,1605.47,28.9,753499.62,91.95,43155.53,25.65,27.66
2006.06,1253.17,23.44,74.49,202.9,2006.46,5.11,1556.54,29.11,731676.9,92.52,43491.79,24.75,26.69
2006.07,1260.24,23.66,75.85,203.5,2006.54,5.09,1560.71,29.3,734783.13,93.93,44224.35,24.7,26.63
2006.08,1287.15,23.88,77.21,203.9,2006.62,4.88,1590.91,29.52,750158.77,95.43,44998.45,25.05,27.02
2006.09,1317.74,24.1,78.57,202.9,2006.71,4.72,1636.74,29.93,772948.09,97.59,46086.88,25.64,27.66
2006.10,1363.38,24.36,79.55,201.8,2006.79,4.73,1702.66,30.42,805275.64,99.35,46985.93,26.54,28.62
2006.11,1388.64,24.62,80.53,201.5,2006.87,4.6,1736.79,30.79,822630.12,100.72,47705.96,26.93,29.03
2006.12,1416.42,24.88,81.51,201.8,2006.96,4.56,1768.9,31.07,839066,101.79,48285.3,27.28,29.41
2007.01,1424.16,25.08,82.06,202.416,2007.04,4.76,1773.16,31.23,842318.11,102.16,48532.34,27.21,29.33
2007.02,1444.8,25.29,82.6,203.499,2007.12,4.72,1789.28,31.32,851217.61,102.3,48666.54,27.32,29.44
2007.03,1406.95,25.49,83.15,205.352,2007.21,4.56,1726.68,31.28,822678.34,102.05,48619.85,26.23,28.26
2007.04,1463.64,25.72,83.74,206.686,2007.29,4.69,1784.66,31.36,851547.68,102.11,48720.04,26.98,29.07
2007.05,1511.14,25.94,84.33,207.949,2007.37,4.75,1831.39,31.44,875093.62,102.2,48835.08,27.55,29.68
2007.06,1514.19,26.17,84.92,208.352,2007.46,5.1,1831.54,31.65,876424.28,102.72,49152.32,27.42,29.53
2007.07,1520.71,26.44,82.81,208.299,2007.54,5,1839.89,31.99,881697.69,100.19,48014.63,27.41,29.52
2007.08,1454.62,26.71,80.71,207.917,2007.62,4.67,1763.16,32.38,846221.55,97.83,46950.9,26.15,28.16
2007.09,1497.12,26.98,78.6,208.49,2007.71,4.52,1809.69,32.61,869856.54,95.01,45668.17,26.73,28.78
2007.10,1539.66,27.23,74.46,208.936,2007.79,4.53,1857.14,32.84,893979.17,89.81,43234.02,27.32,29.42
2007.11,1463.39,27.48,70.32,210.177,2007.87,4.15,1754.72,32.95,845998.94,84.32,40652.63,25.73,27.71
2007.12,1479.22,27.73,66.18,210.036,2007.96,4.1,1774.89,33.27,857061.29,79.41,38344.75,25.96,27.96
2008.01,1378.76,27.92,64.25,211.08,2008.04,3.74,1646.17,33.34,796244.96,76.71,37104.89,24.02,25.89
2008.02,1354.87,28.11,62.32,211.693,2008.12,3.74,1612.96,33.46,781531.45,74.19,35948.13,23.5,25.33
2008.03,1316.94,28.3,60.39,213.528,2008.21,3.51,1554.33,33.4,754472.67,71.28,34597.33,22.61,24.38
2008.04,1370.47,28.44,57.38,214.823,2008.29,3.68,1607.76,33.36,781756.35,67.32,32733.14,23.36,25.2
2008.05,1403.22,28.57,54.38,216.632,2008.37,3.88,1632.44,33.24,795100.71,63.26,30811.22,23.7,25.58
2008.06,1341.25,28.71,51.37,218.815,2008.46,4.1,1544.78,33.07,753747.06,59.17,28868.58,22.42,24.22
2008.07,1257.33,28.76,49.56,219.964,2008.54,4.01,1440.56,32.95,704234.99,56.79,27760.6,20.91,22.6
2008.08,1281.47,28.8,47.76,219.086,2008.62,3.89,1474.1,33.13,721982.13,54.94,26906.18,21.4,23.16
2008.09,1216.95,28.85,45.95,218.783,2008.71,3.69,1401.82,33.23,687937.41,52.93,25975.37,20.36,22.05
2008.10,968.8,28.7,35.59,216.573,2008.79,3.81,1127.36,33.39,554613.3,41.42,20376.28,16.39,17.77
2008.11,883.04,28.54,25.24,212.425,2008.87,3.53,1047.63,33.86,516777.36,29.94,14769.14,15.26,16.58
2008.12,877.56,28.39,14.88,210.228,2008.96,2.42,1052.01,34.03,520336.44,17.84,8822.88,15.38,16.73
2009.01,865.58,28.01,12.21,211.143,2009.04,2.52,1033.15,33.44,512387.12,14.57,7225.84,15.17,16.55
2009.02,805.23,27.64,9.53,212.193,2009.12,2.87,956.36,32.82,475660.33,11.32,5631.47,14.12,15.43
2009.03,757.13,27.26,6.86,212.709,2009.21,2.82,897.05,32.3,447500.7,8.13,4054.59,13.32,14.59
2009.04,848.15,26.7,7.08,213.24,2009.29,2.93,1002.39,31.56,501361.62,8.36,4183.19,14.98,16.44
2009.05,902.41,26.15,7.29,213.856,2009.37,3.29,1063.45,30.81,533183.75,8.59,4309.22,16,17.59
2009.06,926.12,25.59,7.51,215.693,2009.46,3.72,1082.09,29.9,543781.61,8.77,4409.58,16.38,18.04
2009.07,935.82,25.03,9.19,215.351,2009.54,3.56,1095.16,29.29,551576.21,10.75,5414.66,16.69,18.41
2009.08,1009.73,24.46,10.86,215.834,2009.62,3.59,1179.01,28.56,595006.12,12.68,6401.46,18.09,19.98
2009.09,1044.55,23.9,12.54,215.969,2009.71,3.4,1218.91,27.89,616312.73,14.63,7398.94,18.83,20.82
2009.10,1067.66,23.4,25.35,216.177,2009.79,3.39,1244.68,27.28,630491.75,29.55,14970.09,19.36,21.42
2009.11,1088.07,22.91,38.16,216.33,2009.87,3.4,1267.57,26.69,643216.62,44.46,22558.43,19.81,21.94
2009.12,1110.38,22.41,50.97,215.949,2009.96,3.59,1295.85,26.15,658669.28,59.48,30235.03,20.32,22.51
2010.01,1123.58,22.24,54.29,216.687,2010.04,3.73,1306.78,25.87,665325.08,63.14,32147.69,20.53,22.74
2010.02,1089.16,22.07,57.61,216.741,2010.12,3.69,1266.44,25.66,645871.47,66.99,34162.71,19.92,22.07
2010.03,1152.05,21.9,60.93,217.631,2010.21,3.73,1334.08,25.36,681449.21,70.56,36040.71,21,23.27
2010.04,1197.32,21.95,62.99,218.009,2010.29,3.85,1384.1,25.37,708078.83,72.81,37249.46,21.8,24.15
2010.05,1125.06,21.99,65.04,218.178,2010.37,3.42,1299.56,25.4,665912.91,75.13,38498.56,20.48,22.68
2010.06,1083.36,22.04,67.1,217.965,2010.46,3.2,1252.62,25.48,642945.85,77.58,39822.1,19.74,21.86
2010.07,1079.8,22.14,68.69,218.011,2010.54,3.01,1248.24,25.6,641792.76,79.4,40824.79,19.67,21.77
2010.08,1087.28,22.25,70.27,218.312,2010.62,2.7,1255.15,25.68,646447.95,81.12,41781.37,19.77,21.88
2010.09,1122.08,22.35,71.86,218.439,2010.71,2.65,1294.57,25.79,667857.31,82.91,42770.77,20.38,22.55
2010.10,1171.58,22.48,73.69,218.711,2010.79,2.54,1350,25.9,697565.73,84.91,43875.47,21.24,23.49
2010.11,1198.89,22.6,75.52,218.803,2010.87,2.76,1380.89,26.03,714647.16,86.98,45016.77,21.7,23.99
2010.12,1241.53,22.73,77.35,219.179,2010.96,3.29,1427.55,26.14,739922.05,88.94,46098.74,22.4,24.75
2011.01,1282.62,22.96,78.67,220.223,2011.04,3.39,1467.8,26.28,761921.96,90.03,46732.78,22.98,25.38
2011.02,1321.12,23.2,79.99,221.309,2011.12,3.58,1504.44,26.42,782083.9,91.09,47352.92,23.49,25.93
2011.03,1304.49,23.43,81.31,223.467,2011.21,3.41,1471.16,26.42,765926.43,91.7,47740.86,22.9,25.27
