Date,SPX_Index,Large_Value_Index,Small_Growth_Index,EAFE_Index,EM_Index,AGG_Index,IG_Corps_Index,Tsy_Index,MBS_Index,Muni_Index,SPX_ETF,Large_Value_ETF,Small_Growth_ETF,EAFE_ETF,EM_ETF,AGG_ETF,IG_Corps_ETF,Tsy_ETF,MBS_ETF,Muni_ETF
9/27/2000,2816.8309,655.5496,399.2637,1693.8462,435.6022,891.21,1055.77,1119.64,935.99,508.9667,164.7556,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/28/2000,2879.482,668.6695,414.2135,1694.253,435.5068,891.79,1056.12,1121.48,936.86,508.9667,166.8775,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
9/29/2000,2836.7882,668.4092,410.9257,1702.6338,435.9138,893.12,1056.9,1123.62,938.58,508.6212,165.2951,16.5059,25.125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/2/2000,2836.2353,672.4491,400.7979,1713.0954,430.1733,892.6,1055.75,1118.23,938.7,508.6212,165.5468,16.5195,24.4297,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/3/2000,2817.0109,671.3033,391.0044,1716.6243,430.6999,891.53,1054.24,1116.24,937.77,508.6212,164.0003,16.6133,24.2031,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/4/2000,2832.9253,669.1327,394.3508,1705.9201,429.9935,890.61,1052.63,1115.51,936.59,508.6212,165.367,16.6484,23.7695,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/5/2000,2837.3063,671.9087,388.8784,1707.6247,432.1166,891.8,1054.17,1120.65,937.26,508.6212,165.9424,16.6484,23.7734,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/6/2000,2783.3987,660.303,375.8039,1697.1136,432.8507,892.89,1055.88,1127.11,937.43,508.5759,162.3459,16.4355,22.5781,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/9/2000,2769.6495,658.2002,373.9074,1671.0509,425.183,892.89,1055.88,1127.11,937.43,508.5759,161.1231,16.375,22.5781,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/10/2000,2740.1203,653.8707,365.345,1670.2293,422.9256,893.63,1054.66,1130.69,938.35,508.5759,158.4617,16.375,22.5781,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/11/2000,2695.9458,647.3111,358.3871,1646.0184,412.4112,894.3,1054.32,1131.24,939.64,508.5759,157.131,16.0234,21.7383,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/12/2000,2627.2343,630.9974,347.3319,1635.8371,404.6186,896.23,1055.94,1134.43,941.81,508.5759,153.2108,16.0234,21.7383,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/13/2000,2714.9419,642.3359,365.8993,1637.5031,401.1319,896.14,1054.5,1135.08,942.07,510.3104,158.3178,15.9844,21.4844,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/16/2000,2715.8309,644.2277,368.835,1631.3411,405.0285,895.74,1054.45,1133.89,941.52,510.3104,159.0371,15.9434,22.625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/17/2000,2667.13,635.1655,358.687,1616.1648,398.7399,898.21,1056.72,1141.75,943.41,510.3104,155.081,15.9434,21.7188,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/18/2000,2651.8012,633.6887,352.6213,1595.5507,391.2078,898.11,1055.16,1141.41,943.7,510.3104,154.5056,15.9434,21.7188,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/19/2000,2743.9606,644.0828,369.0344,1609.7717,396.3586,899.38,1055.85,1143.77,946.14,510.3104,160.2959,15.9434,21.7188,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/20/2000,2760.1032,647.7084,376.84,1622.8577,404.9434,900.91,1058.34,1147.7,947.47,512.4335,161.0152,15.9434,21.7188,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/23/2000,2757.8425,649.1395,380.3786,1628.3183,402.0372,903.44,1061.75,1154.43,949.62,512.4335,161.7345,16.123,21.7188,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/24/2000,2762.5061,656.3198,376.6026,1652.3539,406.2281,902.61,1061.77,1150.61,948.9,512.4335,160.6556,16.123,21.7188,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/25/2000,2696.8985,652.2093,362.0076,1629.8371,402.8401,900.71,1059.1,1145.79,947.35,512.4335,156.8793,16.123,22.707,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/26/2000,2696.0021,647.7091,365.5225,1620.421,401.0897,900.77,1059.48,1147.55,946.8,512.4335,157.3108,16.2168,21.9688,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/27/2000,2726.0788,658.7832,363.0491,1647.7535,403.3373,899.84,1058.49,1146.58,945.44,513.8136,160.2959,16.2168,21.9688,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/30/2000,2764.0096,678.6535,361.3018,1649.02,400.2165,899.83,1058.67,1146.28,945.43,513.8136,161.7345,16.2168,21.9688,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10/31/2000,2824.78,684.8317,377.5679,1661.4265,404.2568,899.03,1057.16,1141.2,945.32,514.1716,164.5218,16.2168,21.9688,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/1/2000,2808.8579,681.0105,375.9436,1687.5337,410.3715,900.59,1059.18,1143.34,947.07,514.1716,163.9644,16.2168,21.9688,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/2/2000,2823.1087,679.9947,387.8636,1689.7812,415.1176,901.21,1060.14,1142.89,948.02,514.1716,164.2341,16.2168,21.9688,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/3/2000,2819.9364,678.7098,389.5854,1699.6351,417.3668,898.16,1056.33,1133.4,945.73,514.1258,164.324,16.7578,21.9688,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/6/2000,2830.8813,682.5288,385.4237,1704.1299,418.1605,897.38,1055.68,1131.21,944.96,514.1258,165.4749,16.8516,21.9688,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/7/2000,2830.3152,681.5105,387.3022,1701.964,420.6863,897.54,1055.82,1131.24,945.4,514.1258,165.4389,16.9023,24.0391,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/8/2000,2785.9348,680.8419,378.8331,1691.578,418.7432,898.1,1056.94,1133.72,945.26,514.1258,161.7705,16.9023,23.8438,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/9/2000,2768.3139,677.8196,372.811,1677.156,414.7332,899.86,1059.38,1137.82,946.77,514.1258,161.1591,16.9473,22.7344,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/10/2000,2700.7746,671.5349,357.8585,1663.0874,412.5528,899.97,1059.26,1136.1,947.24,513.5811,157.2389,16.9473,22.7344,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/13/2000,2671.9379,665.7714,350.3104,1635.9796,399.8829,901.83,1061.33,1141.61,948.84,513.5811,156.0161,16.6953,21.4531,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/14/2000,2734.7704,670.3947,362.8431,1657.997,406.3495,902.54,1062.44,1145.04,949.3,513.5811,160.1161,16.75,22.1563,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/15/2000,2748.6852,671.1121,367.2145,1665.8719,406.8918,904,1062.73,1150.58,950.82,513.5811,160.6196,16.6602,22.25,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/16/2000,2714.1782,669.9881,356.0966,1644.6992,402.1491,905.23,1063.41,1153.75,952.05,513.5811,158.1021,16.6602,22.25,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/17/2000,2705.1928,664.6357,354.9237,1638.1205,399.9622,903.9,1060.84,1150.22,950.79,514.6019,157.2569,16.4805,22.25,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/20/2000,2655.5697,656.981,340.5892,1612.3124,391.5407,904.47,1059.27,1152.67,951.83,514.6019,155.0091,16.4805,20.8906,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/21/2000,2665.1142,659.4817,335.7426,1608.0062,391.826,904.7,1059.54,1155.12,951.68,514.6019,155.8003,16.4063,20.8906,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/22/2000,2615.6982,651.8474,324.7471,1577.5171,382.8099,907.41,1062.32,1166.77,953.36,514.6019,152.0779,16.4063,20.8906,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/23/2000,2615.6982,651.8474,324.7471,1583.1555,378.292,907.41,1062.32,1166.77,953.36,514.6019,152.0779,16.4063,20.8906,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/24/2000,2654.1307,655.0162,339.7218,1593.6482,382.9754,906.63,1060.85,1163.51,953.45,515.6852,155.1889,16.4063,20.8906,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/27/2000,2668.3795,657.8949,340.3289,1619.8344,387.8745,906.72,1060.12,1161.03,954.21,515.6852,156.5556,16.4063,20.8906,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/28/2000,2643.1672,659.534,324.7328,1611.8355,380.443,908.26,1061.68,1164.77,955.39,515.6852,153.8582,16.5664,20,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/29/2000,2655.4063,664.5902,318.2436,1605.3877,375.9399,910.05,1064.17,1167.79,956.82,515.6852,153.5705,16.6953,20.0313,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11/30/2000,2602.076,659.413,309.0154,1598.4568,368.8671,913.73,1069.71,1177.22,959.54,518.0582,152.2398,16.4688,19.1641,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/1/2000,2602.6301,658.651,319.3072,1620.8299,372.2086,911.58,1066.6,1171.06,957.73,518.2919,152.1678,16.4766,19.4375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/4/2000,2621.9172,663.9207,311.85,1625.7876,370.8802,912.2,1066.94,1169.41,958.9,518.2919,153.4626,16.6484,19.4375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/5/2000,2723.9994,676.3314,333.1414,1645.0708,382.2065,916.2,1071.62,1179.06,962.58,518.2919,158.4977,16.8281,20.1641,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/6/2000,2674.8933,668.203,327.036,1645.3478,388.4922,920.48,1077.58,1188.8,966.42,518.2919,155.9621,16.8281,20.1641,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/7/2000,2659.3119,668.8258,323.272,1640.3786,387.2575,921.18,1078.36,1191.04,966.93,518.2919,153.8222,16.7539,19.9141,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/8/2000,2711.4701,676.0518,339.8164,1640.8107,393.7024,920.13,1077.35,1187,966.23,523.1775,154.1819,16.8281,20.7109,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/11/2000,2731.9086,677.5211,349.1664,1662.555,397.6358,920.02,1077.6,1187.03,965.77,523.4805,159.5407,16.9141,21.5781,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/12/2000,2714.0548,678.1986,339.8263,1658.0343,394.6859,920.58,1078.83,1188.58,965.96,523.7027,158.8573,16.8867,21.1797,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/13/2000,2692.468,679.6793,331.773,1649.6239,395.1728,923.58,1083.96,1196.22,967.79,524.9012,156.6814,17.0078,21.1797,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/14/2000,2654.7832,670.0338,322.9188,1641.7787,392.2705,926.24,1087.56,1201.5,970.38,526.794,154.6854,16.8516,19.9922,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/15/2000,2597.815,661.3607,319.2371,1623.7326,385.521,927.02,1087.26,1204.1,970.77,527.5089,151.2026,16.6342,19.75,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/18/2000,2618.8223,673.9413,320.2186,1626.5305,386.9907,927.9,1088.4,1203.09,971.32,528.1123,153.223,16.8245,19.7344,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/19/2000,2584.9062,669.4942,314.1701,1625.804,384.5922,927,1086.89,1200.93,971,528.3425,150.1023,16.8578,19.375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/20/2000,2504.1485,657.9011,298.0666,1604.9921,376.1423,930.28,1091.37,1208.15,973.69,529.4064,145.7549,16.5793,18.5781,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/21/2000,2524.2097,664.268,297.7601,1594.3096,371.6061,932.04,1091.65,1211.88,975.11,529.535,146.765,16.5518,18.2031,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/22/2000,2585.8072,672.3081,312.6001,1605.4586,374.262,933.01,1093.29,1214.07,975.54,529.6042,151.1666,16.6185,19.1719,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/25/2000,2585.8072,672.3081,312.6001,1616.7848,374.6354,933.01,1093.29,1214.07,975.54,529.6042,151.1666,16.6185,19.1719,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/26/2000,2604.0638,681.9617,314.0265,1619.5671,372.5006,932.71,1093,1212.24,975.23,529.9316,152.7901,16.6185,19.1719,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/27/2000,2631.8377,690.0183,324.4875,1637.6639,373.3378,930.61,1090.07,1206.3,973.95,530.1702,153.9085,17.1246,19.6797,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/28/2000,2642.4009,695.028,337.2996,1638.9651,377.0537,929.97,1088.88,1206.37,973.83,530.5693,154.3775,17.2227,20.3984,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
12/29/2000,2614.793,692.444,327.9218,1654.519,377.6533,930.68,1089.65,1204.93,974.99,530.8581,151.4552,17.1422,20.0938,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/1/2001,2614.793,692.444,327.9218,1654.519,377.2812,930.68,1089.65,1204.93,974.99,530.8581,151.4552,17.1422,20.0938,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/2/2001,2541.4959,682.1224,307.2096,1648.5587,378.1302,938.84,1100.86,1223.91,980.95,532.604,148.7133,16.9951,19.1563,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/3/2001,2669.1567,694.5176,327.3625,1632.4939,380.6036,933.62,1094.35,1204.46,978.72,533.3132,155.8567,17.1717,19.7031,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/4/2001,2641.0558,686.8971,319.4313,1652.6577,393.8922,938.37,1100.92,1212.57,982.83,534.575,154.1791,16.9402,19.4531,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/5/2001,2571.7643,676.4566,306.3565,1657.7927,395.401,943.45,1109.07,1218.35,987.05,536.428,149.1462,16.799,19.0781,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/8/2001,2567.3665,676.5097,303.4459,1648.8263,394.9018,944.95,1112.19,1219.43,987.49,538.1271,150.3007,16.7519,18.4844,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/9/2001,2577.2462,675.5158,306.1893,1620.9891,399.1569,942.45,1108.58,1216.09,985.27,538.8276,149.9038,16.7911,18.4922,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/10/2001,2602.1729,680.6759,316.9579,1610.2211,396.423,939.08,1103.38,1207.4,983.41,539.6084,152.5375,16.7558,18.9219,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/11/2001,2629.0272,679.4957,329.1321,1622.0045,397.3374,938.32,1104.97,1199.28,983.2,539.3692,152.6818,16.8225,19.7891,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/12/2001,2612.1893,676.1518,332.1865,1629.3226,400.7066,934.03,1098.81,1189.63,980.09,538.0731,152.3932,16.6224,20.3516,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/15/2001,2612.1893,676.1518,332.1865,1625.2592,402.3968,934.03,1098.81,1189.63,980.09,538.0731,152.3932,16.6224,20.3516,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/16/2001,2628.6948,682.8317,337.6956,1616.9876,404.2913,935.27,1100.84,1193.5,980.74,537.9017,153.3673,16.6224,20.3594,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/17/2001,2634.43,679.4404,339.3933,1634.7395,408.6093,938.51,1106.14,1203.79,982.73,538.0353,154.0708,16.7048,20.6172,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/18/2001,2671.1173,679.2426,341.1994,1651.5267,414.0837,942.41,1112.35,1212.07,985.69,538.4897,155.6041,16.7754,20.8125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/19/2001,2660.3624,673.6206,337.5403,1642.9113,420.3554,939.64,1109.54,1200.94,983.83,538.3668,154.7202,16.7754,20.6719,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/22/2001,2661.0757,675.8828,338.5669,1645.076,420.2243,938.45,1108.14,1195,983.24,537.7899,155.7484,16.6381,20.6719,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/23/2001,2695.7535,682.4765,349.2904,1645.4308,422.4142,936.42,1105.59,1189,982.12,536.9628,156.9751,16.6381,21.0781,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/24/2001,2703.5187,683.7218,350.8893,1632.3466,421.8809,936.27,1107.14,1187.16,981.77,536.078,157.4441,16.6381,21.5313,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/25/2001,2690.0873,687.424,346.648,1636.0501,422.3121,938.17,1110.07,1192.86,983.26,535.285,157.0473,16.8382,21.2109,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/26/2001,2685.1414,685.0513,346.4215,1633.9352,420.7142,938.91,1110.7,1191.22,984.67,535.1444,156.8669,16.8696,21.0781,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/29/2001,2703.5771,689.1691,354.1585,1634.3058,419.625,938.45,1109.73,1188.02,984.64,535.2085,157.7039,16.9041,21.65,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/30/2001,2722.6098,695.5016,357.7112,1640.6263,423.5282,941.54,1114.42,1199.52,986.21,535.4947,159.0893,16.933,21.7125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
1/31/2001,2707.5626,695.0862,354.4645,1653.692,430.0524,945.9,1120.84,1206.98,990.17,536.1212,158.1888,17.0096,21.625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/1/2001,2722.5913,699.3338,352.8363,1658.1942,428.4885,949.28,1126.22,1218.71,991.84,537.7478,159.2394,17.0234,21.375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/2/2001,2675.0251,694.0491,343.6643,1637.7462,427.4625,945.85,1121.32,1210.72,989.29,537.908,155.6258,17.0234,21.375,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/5/2001,2684.6907,699.3985,341.1364,1637.4678,420.2024,945.69,1119.59,1214.02,988.9,538.1658,156.7687,17.0234,20.8,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/6/2001,2680.7593,697.5091,345.878,1632.2116,421.53,943.79,1114.53,1210.19,988.4,538.1791,156.3069,17.1464,20.8,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/7/2001,2658.7993,696.0534,345.1307,1618.1435,414.7333,944.29,1114.46,1210.24,989.06,538.4093,155.4988,17.1489,20.7125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/8/2001,2642.2502,695.8324,341.0953,1598.1389,417.2863,944.21,1114.9,1210.08,988.7,538.5922,153.6862,17.1489,20.7125,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/9/2001,2607.0971,694.1148,334.7716,1588.794,417.7637,946.79,1118.76,1217.41,990.2,538.7495,152.2085,17.0297,20.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/12/2001,2637.9702,701.8265,339.9403,1604.9289,418.297,945.79,1117.03,1211.55,989.73,538.9321,153.9518,17.0297,20.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/13/2001,2615.3718,699.4614,336.5876,1595.6694,420.3182,944.52,1115.74,1209.73,988.15,538.9246,152.6934,17.1301,20.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/14/2001,2610.1473,691.5957,337.9247,1579.9595,418.7637,942.75,1113.13,1207.68,986.66,538.9386,152.4625,17.1301,20.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/15/2001,2631.5563,693.0753,343.2111,1578.6334,422.9086,940.79,1112.17,1199.01,985.6,537.8055,153.9402,16.8539,20.6625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/16/2001,2581.8266,692.307,334.1271,1567.1471,418.9372,944.31,1116.96,1205.25,988.46,537.7255,150.546,16.8351,20.6625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/19/2001,2581.8266,692.307,334.1271,1564.4763,415.1621,944.31,1116.96,1205.25,988.46,537.7255,150.546,16.8351,20.6625,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/20/2001,2537.042,685.6988,325.3313,1547.1753,415.7368,944.8,1116.89,1206.51,988.87,538.0163,148.2255,16.7058,19.8875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/21/2001,2490.2411,674.6146,318.3427,1536.0815,405.1825,943.48,1114.13,1201.56,988.27,537.7962,145.0275,16.584,19.8875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/22/2001,2485.4633,674.4058,312.632,1528.1324,397.8179,943.77,1114.54,1200.17,988.59,537.4097,145.2469,16.4019,19.8875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
2/23/2001,2471.6898,670.08,312.9178,1515.7023,395.1727,945.84,1116.75,1206.76,989.78,537.0689,144.2656,16.3367,19.8875,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
